ano,mes,id,nome,desc,categoria,valor,pdf_url
2018,11,1,Kelmann Vieira,Fotografia e filmagens,Divulgação,3500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/1786679121549551290___KELMANN_VIEIRA_NOVEMBRO_2018.pdf
2018,11,1,Kelmann Vieira,Alimentação do parlamentar e assessores,Alimentação,911.5,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/1786679121549551290___KELMANN_VIEIRA_NOVEMBRO_2018.pdf
2018,11,1,Kelmann Vieira,"Marketing Direto/Produção de conteúdo, monitoramento e gerenciamento de redes sociais",Divulgação,3500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/1786679121549551290___KELMANN_VIEIRA_NOVEMBRO_2018.pdf
2018,11,1,Kelmann Vieira,Limpeza e Manutenção de Gabinete Parlamentar,Escritório,400,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/1786679121549551290___KELMANN_VIEIRA_NOVEMBRO_2018.pdf
2018,12,1,Kelmann Vieira,Veiculação de propaganda e publicidade,Divulgação,1200,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18398716031549626293___KELMANN_VIEIRA_DEZEMBRO_2018.pdf
2018,12,1,Kelmann Vieira,Locação de móveis e equipamentos,Eventos,350,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18398716031549626293___KELMANN_VIEIRA_DEZEMBRO_2018.pdf
2018,12,1,Kelmann Vieira,Fotografia e filmagens,Divulgação,2750,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18398716031549626293___KELMANN_VIEIRA_DEZEMBRO_2018.pdf
2018,12,1,Kelmann Vieira,Alimentação do parlamentar e assessores,Alimentação,2840.4,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18398716031549626293___KELMANN_VIEIRA_DEZEMBRO_2018.pdf
2018,12,1,Kelmann Vieira,"Marketing Direto/Produção de conteúdo, monitoramento e gerenciamento de redes sociais",Divulgação,3500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18398716031549626293___KELMANN_VIEIRA_DEZEMBRO_2018.pdf
2018,1,13,Luciano Marinho,Veiculação de propaganda e publicidade,Divulgação,800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/7315894211544313606___JANEIRO.pdf
2018,1,13,Luciano Marinho,Locação de móveis e equipamentos,Escritório,1900,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/7315894211544313606___JANEIRO.pdf
2018,1,13,Luciano Marinho,Alimentação do parlamentar e assessores,Alimentação,2460,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/7315894211544313606___JANEIRO.pdf
2018,1,13,Luciano Marinho,Serviços jurídicos,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/7315894211544313606___JANEIRO.pdf
2018,1,13,Luciano Marinho,Materiais de expediente e consumo,Escritório,1573.91,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/7315894211544313606___JANEIRO.pdf
2018,2,13,Luciano Marinho,Veiculação de propaganda e publicidade,Divulgação,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18027921661544313567___FEVEREIRO.pdf
2018,2,13,Luciano Marinho,Locação de móveis e equipamentos,Escritório,2500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18027921661544313567___FEVEREIRO.pdf
2018,2,13,Luciano Marinho,Alimentação do parlamentar e assessores,Alimentação,2376,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18027921661544313567___FEVEREIRO.pdf
2018,2,13,Luciano Marinho,Serviços jurídicos,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18027921661544313567___FEVEREIRO.pdf
2018,2,13,Luciano Marinho,Materiais de expediente e consumo,Escritório,575.6,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18027921661544313567___FEVEREIRO.pdf
2018,3,13,Luciano Marinho,Veiculação de propaganda e publicidade,Divulgação,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20921076371544313764___MARCO.pdf
2018,3,13,Luciano Marinho,Locação de móveis e equipamentos,Escritório,2500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20921076371544313764___MARCO.pdf
2018,3,13,Luciano Marinho,Alimentação do parlamentar e assessores,Alimentação,2200,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20921076371544313764___MARCO.pdf
2018,3,13,Luciano Marinho,Serviços contábeis,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20921076371544313764___MARCO.pdf
2018,4,13,Luciano Marinho,Locação de móveis e equipamentos,Escritório,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/7652187101544313460___ABRIL.pdf
2018,4,13,Luciano Marinho,Alimentação do parlamentar e assessores,Alimentação,2300,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/7652187101544313460___ABRIL.pdf
2018,4,13,Luciano Marinho,Serviços contábeis,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/7652187101544313460___ABRIL.pdf
2018,5,13,Luciano Marinho,Veiculação de propaganda e publicidade,Divulgação,1000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/2250619121544313722___MAIO.pdf
2018,5,13,Luciano Marinho,Locação de móveis e equipamentos,Escritório,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/2250619121544313722___MAIO.pdf
2018,5,13,Luciano Marinho,Alimentação do parlamentar e assessores,Alimentação,2800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/2250619121544313722___MAIO.pdf
2018,5,13,Luciano Marinho,Serviços jurídicos,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/2250619121544313722___MAIO.pdf
2018,5,13,Luciano Marinho,Materiais de expediente e consumo,Escritório,1017.76,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/2250619121544313722___MAIO.pdf
2018,6,13,Luciano Marinho,Veiculação de propaganda e publicidade,Divulgação,2300,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9080198551544313667___JUNHO.pdf
2018,6,13,Luciano Marinho,Locação de móveis e equipamentos,Escritório,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9080198551544313667___JUNHO.pdf
2018,6,13,Luciano Marinho,Alimentação do parlamentar e assessores,Alimentação,3744,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9080198551544313667___JUNHO.pdf
2018,6,13,Luciano Marinho,Serviços contábeis,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9080198551544313667___JUNHO.pdf
2018,6,13,Luciano Marinho,Materiais de expediente e consumo,Escritório,842.19,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9080198551544313667___JUNHO.pdf
2018,7,13,Luciano Marinho,Locação de móveis e equipamentos,Escritório,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20704374921545560528___VIAP - JULHO - LUCIANO MARINHO.pdf
2018,7,13,Luciano Marinho,Alimentação do parlamentar e assessores,Alimentação,2704,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20704374921545560528___VIAP - JULHO - LUCIANO MARINHO.pdf
2018,7,13,Luciano Marinho,Materiais de expediente e consumo,Escritório,846.48,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20704374921545560528___VIAP - JULHO - LUCIANO MARINHO.pdf
2018,7,13,Luciano Marinho,Veiculação de propaganda e publicidade,Divulgação,1500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20704374921545560528___VIAP - JULHO - LUCIANO MARINHO.pdf
2018,8,13,Luciano Marinho,Locação de móveis e equipamentos,Escritório,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20637638151544313511___AGOSTO.pdf
2018,8,13,Luciano Marinho,Fotocópias e digitalização de impressos,Escritório,835,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20637638151544313511___AGOSTO.pdf
2018,8,13,Luciano Marinho,Alimentação do parlamentar e assessores,Alimentação,2800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20637638151544313511___AGOSTO.pdf
2018,8,13,Luciano Marinho,Serviços contábeis,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20637638151544313511___AGOSTO.pdf
2018,8,13,Luciano Marinho,Materiais de expediente e consumo,Escritório,537.12,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20637638151544313511___AGOSTO.pdf
2018,9,13,Luciano Marinho,Locação de móveis e equipamentos,Escritório,3800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9839010961544313823___SETEMBRO.pdf
2018,9,13,Luciano Marinho,Alimentação do parlamentar e assessores,Alimentação,2400,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9839010961544313823___SETEMBRO.pdf
2018,9,13,Luciano Marinho,Serviços jurídicos,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9839010961544313823___SETEMBRO.pdf
2018,9,13,Luciano Marinho,Materiais de expediente e consumo,Escritório,794.56,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9839010961544313823___SETEMBRO.pdf
2018,10,13,Luciano Marinho,Veiculação de propaganda e publicidade,Divulgação,1500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9856585981549548268___LUCIANO_MARINHO_OUTUBRO_2018.pdf
2018,10,13,Luciano Marinho,Locação de móveis e equipamentos,Escritório,3800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9856585981549548268___LUCIANO_MARINHO_OUTUBRO_2018.pdf
2018,10,13,Luciano Marinho,Alimentação do parlamentar e assessores,Alimentação,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9856585981549548268___LUCIANO_MARINHO_OUTUBRO_2018.pdf
2018,10,13,Luciano Marinho,Materias de Expediente e Consumo,Escritório,856.84,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9856585981549548268___LUCIANO_MARINHO_OUTUBRO_2018.pdf
2018,11,13,Luciano Marinho,Locação de móveis e equipamentos,Escritório,3800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/21158022751549552614___LUCIANO_MARINHO_NOVEMBRO_2018.pdf
2018,11,13,Luciano Marinho,Alimentação do parlamentar e assessores,Alimentação,2200,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/21158022751549552614___LUCIANO_MARINHO_NOVEMBRO_2018.pdf
2018,11,13,Luciano Marinho,Serviços contábeis,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/21158022751549552614___LUCIANO_MARINHO_NOVEMBRO_2018.pdf
2018,11,13,Luciano Marinho,Materiais de expediente e consumo,Escritório,1545.84,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/21158022751549552614___LUCIANO_MARINHO_NOVEMBRO_2018.pdf
2018,12,13,Luciano Marinho,Veiculação de propaganda e publicidade,Divulgação,1800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/11263942761549626359___LUCIANO_MARINHO_DEZEMBRO_2018.pdf
2018,12,13,Luciano Marinho,Locação de móveis e equipamentos,Escritório,3800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/11263942761549626359___LUCIANO_MARINHO_DEZEMBRO_2018.pdf
2018,12,13,Luciano Marinho,Alimentação do parlamentar e assessores,Alimentação,2600,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/11263942761549626359___LUCIANO_MARINHO_DEZEMBRO_2018.pdf
2018,12,13,Luciano Marinho,"Locação de imóveis para ações parlamentares, IPTU, água e luz",Eventos,1135.87,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/11263942761549626359___LUCIANO_MARINHO_DEZEMBRO_2018.pdf
2018,1,14,Ronaldo Luz,Fotocópias e digitalização de impressos,Escritório,123.1,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9571131601544314074___JANEIRO.pdf
2018,1,14,Ronaldo Luz,Serviços de telefonia fixa ou móvel,Telefonia,54.99,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9571131601544314074___JANEIRO.pdf
2018,1,14,Ronaldo Luz,Alimentação do parlamentar e assessores,Alimentação,4001.11,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9571131601544314074___JANEIRO.pdf
2018,1,14,Ronaldo Luz,Serviços jurídicos,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9571131601544314074___JANEIRO.pdf
2018,1,14,Ronaldo Luz,Materiais de expediente e consumo,Escritório,1071.25,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9571131601544314074___JANEIRO.pdf
2018,2,14,Ronaldo Luz,Fotocópias e digitalização de impressos,Escritório,813.8,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/15678828951544314001___FEVEREIRO.pdf
2018,2,14,Ronaldo Luz,Serviços de telefonia fixa ou móvel,Telefonia,224.64,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/15678828951544314001___FEVEREIRO.pdf
2018,2,14,Ronaldo Luz,Alimentação do parlamentar e assessores,Alimentação,2790.8,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/15678828951544314001___FEVEREIRO.pdf
2018,2,14,Ronaldo Luz,Serviços contábeis,Consultoria,5000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/15678828951544314001___FEVEREIRO.pdf
2018,2,14,Ronaldo Luz,Materiais de expediente e consumo,Escritório,1536.43,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/15678828951544314001___FEVEREIRO.pdf
2018,3,14,Ronaldo Luz,Materiais de expediente e consumo,Escritório,439.05,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18970304211544314276___MARCO.pdf
2018,4,14,Ronaldo Luz,Fotocópias e digitalização de impressos,Escritório,110,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18136036471544313889___ABRIL.pdf
2018,4,14,Ronaldo Luz,Serviços de telefonia fixa ou móvel,Telefonia,222.3,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18136036471544313889___ABRIL.pdf
2018,4,14,Ronaldo Luz,Alimentação do parlamentar e assessores,Alimentação,3419.73,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18136036471544313889___ABRIL.pdf
2018,4,14,Ronaldo Luz,Serviços jornalísticos,Divulgação,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18136036471544313889___ABRIL.pdf
2018,4,14,Ronaldo Luz,Materiais de expediente e consumo,Escritório,217.5,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18136036471544313889___ABRIL.pdf
2018,5,14,Ronaldo Luz,Fotocópias e digitalização de impressos,Escritório,365,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/21379738831544314233___MAIO.pdf
2018,5,14,Ronaldo Luz,Serviços de telefonia fixa ou móvel,Telefonia,237.46,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/21379738831544314233___MAIO.pdf
2018,5,14,Ronaldo Luz,Alimentação do parlamentar e assessores,Alimentação,4030.24,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/21379738831544314233___MAIO.pdf
2018,5,14,Ronaldo Luz,Serviços jurídicos,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/21379738831544314233___MAIO.pdf
2018,5,14,Ronaldo Luz,Materiais de expediente e consumo,Escritório,3025.08,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/21379738831544314233___MAIO.pdf
2018,6,14,Ronaldo Luz,Fotocópias e digitalização de impressos,Escritório,377.1,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/6443890541544314177___JUNHO.pdf
2018,6,14,Ronaldo Luz,Serviços de telefonia fixa ou móvel,Telefonia,289.98,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/6443890541544314177___JUNHO.pdf
2018,6,14,Ronaldo Luz,Alimentação do parlamentar e assessores,Alimentação,4088.11,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/6443890541544314177___JUNHO.pdf
2018,6,14,Ronaldo Luz,Serviços contábeis,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/6443890541544314177___JUNHO.pdf
2018,6,14,Ronaldo Luz,"Locação de imóveis para ações parlamentares, IPTU, água e luz",Eventos,447.78,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/6443890541544314177___JUNHO.pdf
2018,6,14,Ronaldo Luz,Materiais de expediente e consumo,Escritório,787.13,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/6443890541544314177___JUNHO.pdf
2018,7,14,Ronaldo Luz,Fotocópias e digitalização de impressos,Escritório,840,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9188284891544314125___JULHO.pdf
2018,7,14,Ronaldo Luz,Serviços de telefonia fixa ou móvel,Telefonia,634.1,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9188284891544314125___JULHO.pdf
2018,7,14,Ronaldo Luz,Serviços de jornalista,Divulgação,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9188284891544314125___JULHO.pdf
2018,7,14,Ronaldo Luz,"Locação de imóveis para ações parlamentares, IPTU, água e luz",Eventos,628.63,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9188284891544314125___JULHO.pdf
2018,7,14,Ronaldo Luz,Materiais de expediente e consumo,Escritório,369.3,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9188284891544314125___JULHO.pdf
2018,7,14,Ronaldo Luz,Alimentação do parlamentar e assessores,Alimentação,3993.99,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9188284891544314125___JULHO.pdf
2018,8,14,Ronaldo Luz,Serviços de telefonia fixa ou móvel,Telefonia,185.57,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/5269396091544313939___AGOSTO.pdf
2018,8,14,Ronaldo Luz,Alimentação do parlamentar e assessores,Alimentação,4138.12,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/5269396091544313939___AGOSTO.pdf
2018,8,14,Ronaldo Luz,"Locação de imóveis para ações parlamentares, IPTU, água e luz",Eventos,499.46,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/5269396091544313939___AGOSTO.pdf
2018,8,14,Ronaldo Luz,Materiais de expediente e consumo,Escritório,2652.36,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/5269396091544313939___AGOSTO.pdf
2018,9,14,Ronaldo Luz,Alimentação do parlamentar e assessores,Alimentação,4046.01,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/8564943181544314317___SETEMBRO.pdf
2018,9,14,Ronaldo Luz,Materiais de expediente e consumo,Escritório,652.01,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/8564943181544314317___SETEMBRO.pdf
2018,9,14,Ronaldo Luz,Serviços jurídicos,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/8564943181544314317___SETEMBRO.pdf
2018,10,14,Ronaldo Luz,Alimentação do parlamentar e assessores,Alimentação,4086.76,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/3451696201549548482___RONALDO_LUZ_OUTUBRO_2018.pdf
2018,10,14,Ronaldo Luz,Serviços contábeis,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/3451696201549548482___RONALDO_LUZ_OUTUBRO_2018.pdf
2018,10,14,Ronaldo Luz,"Locação de imóveis para ações parlamentares, IPTU, água e luz",Eventos,832.49,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/3451696201549548482___RONALDO_LUZ_OUTUBRO_2018.pdf
2018,10,14,Ronaldo Luz,Materiais de expediente e consumo,Consultoria,458.58,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/3451696201549548482___RONALDO_LUZ_OUTUBRO_2018.pdf
2018,11,14,Ronaldo Luz,Serviços de telefonia fixa ou móvel,Telefonia,324.39,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4813674001549552322___RONALDO_LUZ_NOVEMBRO_2018.pdf
2018,11,14,Ronaldo Luz,Alimentação do parlamentar e assessores,Alimentação,3721.69,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4813674001549552322___RONALDO_LUZ_NOVEMBRO_2018.pdf
2018,11,14,Ronaldo Luz,Serviços de jornalista,Alimentação,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4813674001549552322___RONALDO_LUZ_NOVEMBRO_2018.pdf
2018,12,14,Ronaldo Luz,Alimentação do parlamentar e assessores,Alimentação,4290.69,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4406910731549626416___RONALDO_LUZ_DEZEMBRO_2018.pdf
2018,12,14,Ronaldo Luz,"Locação de imóveis para ações parlamentares, IPTU, água e luz",Eventos,350.93,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4406910731549626416___RONALDO_LUZ_DEZEMBRO_2018.pdf
2018,12,14,Ronaldo Luz,Materiais de expediente e consumo,Escritório,53,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4406910731549626416___RONALDO_LUZ_DEZEMBRO_2018.pdf
2018,1,15,Samyr Malta,Veiculação de propaganda e publicidade,Divulgação,6500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/16902178401544314523___JANEIRO.pdf
2018,1,15,Samyr Malta,Assinatura de TV e Acesso a Internet,Telefonia,672.49,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/16902178401544314523___JANEIRO.pdf
2018,1,15,Samyr Malta,Serviços de telefonia fixa ou móvel,Telefonia,539.98,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/16902178401544314523___JANEIRO.pdf
2018,1,15,Samyr Malta,Filmagens e fotografias,Divulgação,2500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/16902178401544314523___JANEIRO.pdf
2018,1,15,Samyr Malta,Alimentação do parlamentar e assessores,Alimentação,2797.26,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/16902178401544314523___JANEIRO.pdf
2018,2,15,Samyr Malta,Veiculação de propaganda e publicidade,Divulgação,3500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/1053998911544314471___FEVEREIRO.pdf
2018,2,15,Samyr Malta,Assinatura de TV e Acesso a Internet,Telefonia,649.4,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/1053998911544314471___FEVEREIRO.pdf
2018,2,15,Samyr Malta,Serviços de telefonia fixa ou móvel,Telefonia,639.96,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/1053998911544314471___FEVEREIRO.pdf
2018,2,15,Samyr Malta,Alimentação do parlamentar e assessores,Alimentação,1770.1,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/1053998911544314471___FEVEREIRO.pdf
2018,2,15,Samyr Malta,Serviços jurídicos,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/1053998911544314471___FEVEREIRO.pdf
2018,3,15,Samyr Malta,Veiculação de propaganda e publicidade,Divulgação,6050,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13061649401544314729___MARCO.pdf
2018,3,15,Samyr Malta,Assinatura de TV e Acesso a Internet,Telefonia,652.79,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13061649401544314729___MARCO.pdf
2018,3,15,Samyr Malta,Alimentação do parlamentar e assessores,Alimentação,3446.12,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13061649401544314729___MARCO.pdf
2018,3,15,Samyr Malta,Serviços de telefonia fixa ou móvel,Telefonia,703.17,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13061649401544314729___MARCO.pdf
2018,4,15,Samyr Malta,Veiculação de propaganda e publicidade,Divulgação,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4966693331544314377___ABRIL.pdf
2018,4,15,Samyr Malta,Assinatura de TV e Acesso a Internet,Telefonia,719.71,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4966693331544314377___ABRIL.pdf
2018,4,15,Samyr Malta,Serviços de telefonia fixa ou móvel,Telefonia,604.46,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4966693331544314377___ABRIL.pdf
2018,4,15,Samyr Malta,Alimentação do parlamentar e assessores,Alimentação,3952.34,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4966693331544314377___ABRIL.pdf
2018,4,15,Samyr Malta,Serviços contábeis,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4966693331544314377___ABRIL.pdf
2018,5,15,Samyr Malta,Veiculação de propaganda e publicidade,Divulgação,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/10008195101544314679___MAIO.pdf
2018,5,15,Samyr Malta,Alimentação do parlamentar e assessores,Alimentação,3608.41,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/10008195101544314679___MAIO.pdf
2018,5,15,Samyr Malta,Serviços jurídicos,Consultoria,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/10008195101544314679___MAIO.pdf
2018,6,15,Samyr Malta,Veiculação de propaganda e publicidade,Divulgação,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18436890911544314623___JUNHO.pdf
2018,6,15,Samyr Malta,"Produção de áudio e vídeo para rádio, jornal, TV e portais de internet",Divulgação,3500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18436890911544314623___JUNHO.pdf
2018,6,15,Samyr Malta,Assinatura de TV e Acesso a Internet,Telefonia,602.27,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18436890911544314623___JUNHO.pdf
2018,6,15,Samyr Malta,Serviços de telefonia fixa ou móvel,Telefonia,604.94,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18436890911544314623___JUNHO.pdf
2018,6,15,Samyr Malta,Alimentação do parlamentar e assessores,Alimentação,3897.02,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/18436890911544314623___JUNHO.pdf
2018,7,15,Samyr Malta,Assinatura de TV e Acesso a Internet,Telefonia,737.31,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/17244325771544314576___JULHO.pdf
2018,7,15,Samyr Malta,Serviços de telefonia fixa ou móvel,Telefonia,559.94,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/17244325771544314576___JULHO.pdf
2018,7,15,Samyr Malta,Filmagens e fotografias,Divulgação,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/17244325771544314576___JULHO.pdf
2018,7,15,Samyr Malta,Alimentação do parlamentar e assessores,Alimentação,3164.83,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/17244325771544314576___JULHO.pdf
2018,7,15,Samyr Malta,Materiais de expediente e consumo,Escritório,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/17244325771544314576___JULHO.pdf
2018,8,15,Samyr Malta,Assinatura de TV e acesso a internet,Telefonia,688.02,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/19040497191544314422___AGOSTO.pdf
